tick,sim_time,agents_available,agents_reserved,agents_dialing,agents_connected,agents_wrapup,utilization,calls_initiated_cum,calls_connected_cum,calls_abandoned_cum,ringing,p_answer_point,p_answer_lb,samples,requested,approved,reason_code,abandon_rate_5m,provider_a_health,provider_b_health
692,173.0,0,0,1,46,3,1.0,562,46,0,1,0.0867,0.068,300,5,0,NO_AGENTS,0.0,1.0,0.0
693,173.25,1,0,1,46,2,0.98,563,46,0,1,0.0867,0.068,300,14,14,OK,0.0,1.0,0.0
694,173.5,1,0,1,46,2,0.98,564,46,0,1,0.0867,0.068,300,14,14,OK,0.0,1.0,0.0
695,173.75,0,0,2,46,2,1.0,564,46,0,2,0.0867,0.068,300,4,0,NO_AGENTS,0.0,1.0,0.0
696,174.0,1,0,1,46,2,0.98,565,46,0,1,0.0833,0.0651,300,14,14,OK,0.0,1.0,0.0
697,174.25,2,0,1,46,1,0.96,567,46,0,1,0.0833,0.0651,300,23,23,OK,0.0,1.0,0.0
698,174.5,0,0,3,46,1,1.0,567,46,0,3,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
699,174.75,0,0,2,47,1,1.0,567,46,0,2,0.0833,0.0651,300,4,0,NO_AGENTS,0.0,1.0,0.0
700,175.0,2,0,0,47,1,0.96,569,46,0,0,0.08,0.0621,300,25,25,OK,0.0,1.0,0.0
701,175.25,0,0,2,47,1,1.0,569,47,0,2,0.08,0.0621,300,4,0,NO_AGENTS,0.0,1.0,0.0
702,175.5,0,0,2,46,2,1.0,569,47,0,2,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
703,175.75,2,0,0,46,2,0.96,571,47,0,0,0.08,0.0621,300,25,25,OK,0.0,1.0,0.0
704,176.0,0,0,2,46,2,1.0,571,47,0,2,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
705,176.25,0,0,2,46,2,1.0,571,47,0,2,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
706,176.5,2,0,0,46,2,0.96,573,47,0,0,0.08,0.0621,300,25,25,OK,0.0,1.0,0.0
707,176.75,0,0,2,46,2,1.0,573,47,0,2,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
708,177.0,0,0,2,46,2,1.0,573,47,0,2,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
709,177.25,2,0,0,46,2,0.96,575,48,0,0,0.08,0.0621,300,25,25,OK,0.0,1.0,0.0
710,177.5,0,0,2,45,3,1.0,575,48,0,2,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
711,177.75,0,0,2,45,3,1.0,575,48,0,2,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
712,178.0,2,0,0,45,3,0.96,577,48,0,0,0.0833,0.0651,300,24,24,OK,0.0,1.0,0.0
713,178.25,0,0,2,45,3,1.0,577,48,0,2,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
714,178.5,0,0,2,45,3,1.0,577,48,0,2,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
715,178.75,1,0,0,46,3,0.98,578,48,0,0,0.0833,0.0651,300,14,14,OK,0.0,1.0,0.0
716,179.0,0,0,1,46,3,1.0,578,48,0,1,0.0833,0.0651,300,4,0,NO_AGENTS,0.0,1.0,0.0
717,179.25,0,0,1,46,3,1.0,578,48,0,1,0.0833,0.0651,300,4,0,NO_AGENTS,0.0,1.0,0.0
718,179.5,1,0,0,46,3,0.98,579,49,0,0,0.0833,0.0651,300,14,14,OK,0.0,1.0,0.0
719,179.75,0,0,1,45,4,1.0,579,49,0,1,0.0833,0.0651,300,4,0,NO_AGENTS,0.0,1.0,0.0
720,180.0,0,0,1,45,4,1.0,579,49,0,1,0.0833,0.0651,300,4,0,NO_AGENTS,0.0,1.0,0.0
721,180.25,1,0,0,45,4,0.98,580,49,0,0,0.0833,0.0651,300,14,14,OK,0.0,1.0,0.0
722,180.5,0,0,1,45,4,1.0,580,50,0,1,0.0833,0.0651,300,4,0,NO_AGENTS,0.0,1.0,0.0
723,180.75,0,0,1,44,5,1.0,580,50,0,1,0.0867,0.068,300,4,0,NO_AGENTS,0.0,1.0,0.0
724,181.0,1,0,0,44,5,0.98,581,50,0,0,0.0867,0.068,300,14,14,OK,0.0,1.0,0.0
725,181.25,1,0,1,44,4,0.98,582,50,0,1,0.0867,0.068,300,13,13,OK,0.0,1.0,0.0
726,181.5,0,0,2,44,4,1.0,582,50,0,2,0.0867,0.068,300,3,0,NO_AGENTS,0.0,1.0,0.0
727,181.75,1,0,1,44,4,0.98,583,50,0,1,0.0867,0.068,300,13,13,OK,0.0,1.0,0.0
728,182.0,1,0,1,44,4,0.98,584,50,0,1,0.0867,0.068,300,13,13,OK,0.0,1.0,0.0
729,182.25,0,0,2,44,4,1.0,584,50,0,2,0.0867,0.068,300,3,0,NO_AGENTS,0.0,1.0,0.0
730,182.5,1,0,1,44,4,0.98,585,50,0,1,0.0867,0.068,300,13,13,OK,0.0,1.0,0.0
731,182.75,1,0,1,44,4,0.98,586,50,0,1,0.0867,0.068,300,13,13,OK,0.0,1.0,0.0
732,183.0,0,0,2,44,4,1.0,586,51,0,2,0.0867,0.068,300,3,0,NO_AGENTS,0.0,1.0,0.0
733,183.25,1,0,1,43,5,0.98,587,51,0,1,0.09,0.071,300,12,12,OK,0.0,1.0,0.0
734,183.5,1,0,1,43,5,0.98,588,51,0,1,0.09,0.071,300,12,12,OK,0.0,1.0,0.0
735,183.75,0,0,2,43,5,1.0,588,51,0,2,0.09,0.071,300,2,0,NO_AGENTS,0.0,1.0,0.0
736,184.0,1,0,1,43,5,0.98,589,51,0,1,0.0867,0.068,300,13,13,OK,0.0,1.0,0.0
737,184.25,2,0,1,43,4,0.96,591,51,0,1,0.0867,0.068,300,22,22,OK,0.0,1.0,0.0
738,184.5,0,0,3,43,4,1.0,591,51,0,3,0.0867,0.068,300,1,0,NO_AGENTS,0.0,1.0,0.0
739,184.75,1,0,2,43,4,0.98,592,51,0,2,0.0867,0.068,300,12,12,OK,0.0,1.0,0.0
740,185.0,2,0,1,43,4,0.96,594,51,0,1,0.0833,0.0651,300,22,22,OK,0.0,1.0,0.0
741,185.25,0,0,3,43,4,1.0,594,51,0,3,0.0833,0.0651,300,1,0,NO_AGENTS,0.0,1.0,0.0
742,185.5,1,0,2,43,4,0.98,595,51,0,2,0.0833,0.0651,300,12,12,OK,0.0,1.0,0.0
743,185.75,1,0,1,44,4,0.98,596,51,0,1,0.0833,0.0651,300,13,13,OK,0.0,1.0,0.0
744,186.0,0,0,2,44,4,1.0,596,51,0,2,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
745,186.25,2,0,1,44,3,0.96,598,51,0,1,0.0833,0.0651,300,22,22,OK,0.0,1.0,0.0
746,186.5,1,0,2,44,3,0.98,599,51,0,2,0.08,0.0621,300,12,12,OK,0.0,1.0,0.0
747,186.75,0,0,3,44,3,1.0,599,51,0,3,0.08,0.0621,300,2,0,NO_AGENTS,0.0,1.0,0.0
748,187.0,2,0,1,44,3,0.96,601,51,0,1,0.08,0.0621,300,23,23,OK,0.0,1.0,0.0
749,187.25,1,0,2,44,3,0.98,602,51,0,2,0.08,0.0621,300,12,12,OK,0.0,1.0,0.0
750,187.5,0,0,3,44,3,1.0,602,51,0,3,0.08,0.0621,300,2,0,NO_AGENTS,0.0,1.0,0.0
751,187.75,0,0,1,46,3,1.0,602,51,0,1,0.08,0.0621,300,4,0,NO_AGENTS,0.0,1.0,0.0
752,188.0,1,0,0,46,3,0.98,603,51,0,0,0.08,0.0621,300,15,15,OK,0.0,1.0,0.0
753,188.25,1,0,1,46,2,0.98,604,51,0,1,0.08,0.0621,300,14,14,OK,0.0,1.0,0.0
754,188.5,0,0,2,46,2,1.0,604,51,0,2,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
755,188.75,1,0,1,46,2,0.98,605,51,0,1,0.08,0.0621,300,14,14,OK,0.0,1.0,0.0
756,189.0,0,0,1,47,2,1.0,605,51,0,1,0.08,0.0621,300,4,0,NO_AGENTS,0.0,1.0,0.0
757,189.25,1,0,1,47,1,0.98,606,51,0,1,0.08,0.0621,300,14,14,OK,0.0,1.0,0.0
758,189.5,1,0,1,47,1,0.98,607,51,0,1,0.08,0.0621,300,14,14,OK,0.0,1.0,0.0
759,189.75,0,0,2,47,1,1.0,607,51,0,2,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
760,190.0,1,0,1,47,1,0.98,608,51,0,1,0.08,0.0621,300,14,14,OK,0.0,1.0,0.0
761,190.25,1,0,1,47,1,0.98,609,51,0,1,0.08,0.0621,300,14,14,OK,0.0,1.0,0.0
762,190.5,0,0,2,47,1,1.0,609,51,0,2,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
763,190.75,1,0,1,47,1,0.98,610,51,0,1,0.0767,0.0592,300,14,14,OK,0.0,1.0,0.0
764,191.0,0,0,1,48,1,1.0,610,51,0,1,0.0767,0.0592,300,4,0,NO_AGENTS,0.0,1.0,0.0
765,191.25,0,0,1,48,1,1.0,610,52,0,1,0.0767,0.0592,300,4,0,NO_AGENTS,0.0,1.0,0.0
766,191.5,1,0,0,47,2,0.98,611,52,0,0,0.0767,0.0592,300,15,15,OK,0.0,1.0,0.0
767,191.75,0,0,1,47,2,1.0,611,52,0,1,0.0767,0.0592,300,4,0,NO_AGENTS,0.0,1.0,0.0
768,192.0,0,0,1,47,2,1.0,611,52,0,1,0.0767,0.0592,300,4,0,NO_AGENTS,0.0,1.0,0.0
769,192.25,2,0,0,47,1,0.96,613,52,0,0,0.0733,0.0563,300,26,26,OK,0.0,1.0,0.0
770,192.5,0,0,2,47,1,1.0,613,53,0,2,0.0733,0.0563,300,3,0,NO_AGENTS,0.0,1.0,0.0
771,192.75,0,0,2,46,2,1.0,613,53,0,2,0.0767,0.0592,300,3,0,NO_AGENTS,0.0,1.0,0.0
772,193.0,1,0,0,47,2,0.98,614,53,0,0,0.0767,0.0592,300,15,15,OK,0.0,1.0,0.0
773,193.25,0,0,1,47,2,1.0,614,53,0,1,0.0767,0.0592,300,4,0,NO_AGENTS,0.0,1.0,0.0
774,193.5,0,0,1,47,2,1.0,614,53,0,1,0.0767,0.0592,300,4,0,NO_AGENTS,0.0,1.0,0.0
775,193.75,1,0,0,47,2,0.98,615,53,0,0,0.0767,0.0592,300,15,15,OK,0.0,1.0,0.0
776,194.0,0,0,1,47,2,1.0,615,54,0,1,0.0767,0.0592,300,4,0,NO_AGENTS,0.0,1.0,0.0
777,194.25,0,0,1,46,3,1.0,615,54,0,1,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
778,194.5,1,0,0,46,3,0.98,616,55,0,0,0.0767,0.0592,300,15,15,OK,0.0,1.0,0.0
779,194.75,0,0,1,45,4,1.0,616,55,0,1,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
780,195.0,0,0,1,45,4,1.0,616,55,0,1,0.08,0.0621,300,3,0,NO_AGENTS,0.0,1.0,0.0
781,195.25,1,0,0,45,4,0.98,617,56,0,0,0.08,0.0621,300,14,14,OK,0.0,1.0,0.0
782,195.5,0,0,1,44,5,1.0,617,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
783,195.75,0,0,1,44,5,1.0,617,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
784,196.0,1,0,0,44,5,0.98,618,56,0,0,0.0833,0.0651,300,13,13,OK,0.0,1.0,0.0
785,196.25,0,0,1,44,5,1.0,618,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
786,196.5,0,0,1,44,5,1.0,618,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
787,196.75,1,0,0,44,5,0.98,619,56,0,0,0.0833,0.0651,300,13,13,OK,0.0,1.0,0.0
788,197.0,0,0,1,44,5,1.0,619,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
789,197.25,0,0,1,44,5,1.0,619,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
790,197.5,1,0,0,44,5,0.98,620,56,0,0,0.0833,0.0651,300,13,13,OK,0.0,1.0,0.0
791,197.75,0,0,1,44,5,1.0,620,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
792,198.0,0,0,1,44,5,1.0,620,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
793,198.25,1,0,0,44,5,0.98,621,56,0,0,0.0833,0.0651,300,13,13,OK,0.0,1.0,0.0
794,198.5,0,0,1,44,5,1.0,621,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
795,198.75,0,0,1,44,5,1.0,621,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
796,199.0,1,0,0,44,5,0.98,622,56,0,0,0.0833,0.0651,300,13,13,OK,0.0,1.0,0.0
797,199.25,0,0,1,44,5,1.0,622,56,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
798,199.5,0,0,1,44,5,1.0,622,57,0,1,0.0833,0.0651,300,3,0,NO_AGENTS,0.0,1.0,0.0
799,199.75,1,0,0,43,6,0.98,623,57,0,0,0.0833,0.0651,300,13,13,OK,0.0,1.0,0.0
800,200.0,0,0,1,43,6,1.0,623,57,0,1,0.0833,0.0651,300,2,0,NO_AGENTS,0.0,1.0,0.0
801,200.25,1,0,1,43,5,0.98,624,58,0,1,0.0833,0.0651,300,12,12,OK,0.0,1.0,0.0
802,200.5,1,0,1,42,6,0.98,625,58,0,1,0.08,0.0621,300,12,12,OK,0.0,1.0,0.0
803,200.75,0,0,2,42,6,1.0,625,58,0,2,0.08,0.0621,300,1,0,NO_AGENTS,0.0,1.0,0.0
804,201.0,1,0,1,42,6,0.98,626,58,0,1,0.08,0.0621,300,12,12,OK,0.0,1.0,0.0
805,201.25,2,0,1,42,5,0.96,627,58,0,1,0.08,0.0621,300,22,22,OK,0.0,1.0,0.0
806,201.5,1,0,2,42,5,0.98,628,59,0,2,0.08,0.0621,300,11,11,OK,0.0,0.944,0.0
807,201.75,1,0,2,41,6,0.98,629,59,0,2,0.08,0.0621,300,11,11,OK,0.0,0.947,0.0
808,202.0,1,0,2,41,6,0.98,630,60,0,2,0.08,0.0621,300,11,11,OK,0.0,0.947,0.0
809,202.25,1,0,2,40,7,0.98,631,60,0,2,0.08,0.0621,300,11,11,OK,0.0,0.95,0.0
810,202.5,0,0,2,41,7,1.0,631,60,0,2,0.08,0.0621,300,1,0,NO_AGENTS,0.0,0.952,0.0
811,202.75,1,0,1,41,7,0.98,632,60,0,1,0.08,0.0621,300,12,12,OK,0.0,0.952,0.0
812,203.0,1,0,1,41,7,0.98,633,60,0,1,0.08,0.0621,300,12,12,OK,0.0,0.95,0.0
813,203.25,2,0,2,41,5,0.96,635,60,0,2,0.08,0.0621,300,21,21,OK,0.0,0.952,0.0
814,203.5,1,0,3,41,5,0.98,636,60,0,3,0.08,0.0621,300,10,10,OK,0.0,0.955,0.0
815,203.75,0,0,3,42,5,1.0,636,61,0,3,0.08,0.0621,300,0,0,OK,0.0,0.957,0.0
816,204.0,2,0,1,41,6,0.96,638,61,0,1,0.0767,0.0592,300,22,22,OK,0.0,0.957,0.0
817,204.25,2,0,2,41,5,0.96,640,61,0,2,0.0733,0.0563,300,22,22,OK,0.0,0.958,0.0
818,204.5,0,0,4,41,5,1.0,640,61,0,4,0.0733,0.0563,300,0,0,OK,0.0,0.962,0.0
819,204.75,2,0,2,41,5,0.96,642,61,0,2,0.0733,0.0563,300,22,22,OK,0.0,0.962,0.0
820,205.0,2,0,2,41,5,0.96,644,61,0,2,0.0733,0.0563,300,22,22,OK,0.0,0.963,0.0
821,205.25,0,0,4,41,5,1.0,644,61,0,4,0.0733,0.0563,300,0,0,OK,0.0,0.966,0.0
822,205.5,1,0,2,42,5,0.98,645,61,0,2,0.0733,0.0563,300,12,12,OK,0.0,0.966,0.0
823,205.75,1,0,1,43,5,0.98,646,61,0,1,0.0733,0.0563,300,13,13,OK,0.0,0.966,0.0
824,206.0,0,0,2,43,5,1.0,646,61,0,2,0.0733,0.0563,300,2,0,NO_AGENTS,0.0,0.967,0.0
825,206.25,0,0,1,44,5,1.0,646,61,0,1,0.0733,0.0563,300,3,0,NO_AGENTS,0.0,0.967,0.0
826,206.5,1,0,0,44,5,0.98,647,61,0,0,0.0733,0.0563,300,14,14,OK,0.0,0.967,0.0
827,206.75,0,0,1,44,5,1.0,647,61,0,1,0.0733,0.0563,300,3,0,NO_AGENTS,0.0,0.967,0.0
828,207.0,0,0,1,44,5,1.0,647,61,0,1,0.0733,0.0563,300,3,0,NO_AGENTS,0.0,0.967,0.0
829,207.25,1,0,0,44,5,0.98,648,61,0,0,0.07,0.0534,300,15,15,OK,0.0,0.967,0.0
830,207.5,0,0,1,44,5,1.0,648,61,0,1,0.07,0.0534,300,3,0,NO_AGENTS,0.0,0.967,0.0
831,207.75,0,0,1,44,5,1.0,648,61,0,1,0.07,0.0534,300,3,0,NO_AGENTS,0.0,0.967,0.0
832,208.0,1,0,0,44,5,0.98,649,61,0,0,0.07,0.0534,300,15,15,OK,0.0,0.967,0.0
833,208.25,1,0,1,44,4,0.98,650,61,0,1,0.07,0.0534,300,14,14,OK,0.0,0.967,0.0
834,208.5,0,0,2,44,4,1.0,650,61,0,2,0.07,0.0534,300,2,0,NO_AGENTS,0.0,0.968,0.0
835,208.75,1,0,1,44,4,0.98,651,61,0,1,0.07,0.0534,300,14,14,OK,0.0,0.968,0.0
836,209.0,1,0,1,44,4,0.98,652,61,0,1,0.07,0.0534,300,14,14,OK,0.0,0.968,0.0
837,209.25,1,0,2,44,3,0.98,653,61,0,2,0.07,0.0534,300,13,13,OK,0.0,0.969,0.0
838,209.5,1,0,2,44,3,0.98,654,61,0,2,0.07,0.0534,300,13,13,OK,0.0,0.969,0.0
839,209.75,1,0,2,44,3,0.98,655,61,0,2,0.0667,0.0505,300,13,13,OK,0.0,0.97,0.0
840,210.0,0,0,2,45,3,1.0,655,62,0,2,0.0667,0.0505,300,2,0,NO_AGENTS,0.0,0.971,0.0
841,210.25,2,0,1,44,3,0.96,657,62,0,1,0.0667,0.0505,300,26,26,OK,0.0,0.971,0.0
842,210.5,0,0,2,45,3,1.0,657,62,0,2,0.0667,0.0505,300,2,0,NO_AGENTS,0.0,0.971,0.0
843,210.75,0,0,2,45,3,1.0,657,62,0,2,0.0667,0.0505,300,2,0,NO_AGENTS,0.0,0.971,0.0
844,211.0,1,0,0,46,3,0.98,658,62,0,0,0.0667,0.0505,300,15,15,OK,0.0,0.971,0.0
845,211.25,1,0,1,46,2,0.98,659,62,0,1,0.0667,0.0505,300,14,14,OK,0.0,0.971,0.0
846,211.5,0,0,2,46,2,1.0,659,62,0,2,0.0667,0.0505,300,2,0,NO_AGENTS,0.0,0.971,0.0
847,211.75,1,0,1,46,2,0.98,660,63,0,1,0.0633,0.0476,300,15,15,OK,0.0,0.971,0.0
848,212.0,1,0,1,45,3,0.98,661,63,0,1,0.06,0.0447,300,15,15,OK,0.0,1.0,0.0
849,212.25,1,0,2,45,2,0.98,662,63,0,2,0.06,0.0447,300,14,14,OK,0.0,1.0,0.0
850,212.5,1,0,2,45,2,0.98,663,63,0,2,0.06,0.0447,300,14,14,OK,0.0,1.0,0.0
851,212.75,1,0,2,45,2,0.98,664,63,0,2,0.06,0.0447,300,14,14,OK,0.0,1.0,0.0
852,213.0,1,0,2,45,2,0.98,665,64,0,2,0.06,0.0447,300,14,14,OK,0.0,1.0,0.0
853,213.25,0,0,2,45,3,1.0,665,64,0,2,0.0633,0.0476,300,2,0,NO_AGENTS,0.0,1.0,0.0
854,213.5,0,0,1,46,3,1.0,665,64,0,1,0.0633,0.0476,300,3,0,NO_AGENTS,0.0,1.0,0.0
855,213.75,1,0,0,46,3,0.98,666,64,0,0,0.0633,0.0476,300,16,16,OK,0.0,1.0,0.0
856,214.0,0,0,1,46,3,1.0,666,64,0,1,0.0633,0.0476,300,3,0,NO_AGENTS,0.0,1.0,0.0
857,214.25,0,0,1,46,3,1.0,666,64,0,1,0.0633,0.0476,300,3,0,NO_AGENTS,0.0,1.0,0.0
858,214.5,1,0,0,46,3,0.98,667,64,0,0,0.0633,0.0476,300,16,16,OK,0.0,1.0,0.0
859,214.75,0,0,1,46,3,1.0,667,64,0,1,0.0633,0.0476,300,3,0,NO_AGENTS,0.0,1.0,0.0
860,215.0,0,0,1,46,3,1.0,667,64,0,1,0.0633,0.0476,300,3,0,NO_AGENTS,0.0,1.0,0.0
861,215.25,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
862,215.5,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
863,215.75,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
864,216.0,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
865,216.25,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
866,216.5,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
867,216.75,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
868,217.0,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
869,217.25,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
870,217.5,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
871,217.75,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
872,218.0,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
873,218.25,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
874,218.5,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
875,218.75,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
876,219.0,0,0,0,47,3,1.0,667,64,0,0,0.0633,0.0476,300,4,0,NO_AGENTS,0.0,1.0,0.0
877,219.25,1,0,0,47,2,0.98,668,65,0,0,0.0633,0.0476,300,16,16,OK,0.0,1.0,0.0
878,219.5,0,0,1,46,3,1.0,668,65,0,1,0.0667,0.0505,300,2,0,NO_AGENTS,0.0,1.0,0.0
879,219.75,0,0,1,46,3,1.0,668,65,0,1,0.0667,0.0505,300,2,0,NO_AGENTS,0.0,1.0,0.0
880,220.0,0,0,0,47,3,1.0,668,65,0,0,0.0667,0.0505,300,4,0,NO_AGENTS,0.0,1.0,0.0
881,220.25,1,0,0,47,2,0.98,669,65,0,0,0.0667,0.0505,300,15,15,OK,0.0,1.0,0.0
882,220.5,0,0,1,47,2,1.0,669,65,0,1,0.0667,0.0505,300,3,0,NO_AGENTS,0.0,1.0,0.0
883,220.75,0,0,1,47,2,1.0,669,66,0,1,0.0667,0.0505,300,3,0,NO_AGENTS,0.0,1.0,0.0
884,221.0,1,0,0,46,3,0.98,670,66,0,0,0.07,0.0534,300,14,14,OK,0.0,1.0,0.0
885,221.25,0,0,1,46,3,1.0,670,66,0,1,0.07,0.0534,300,2,0,NO_AGENTS,0.0,1.0,0.0
886,221.5,0,0,1,46,3,1.0,670,66,0,1,0.07,0.0534,300,2,0,NO_AGENTS,0.0,1.0,0.0
887,221.75,1,0,0,46,3,0.98,671,66,0,0,0.07,0.0534,300,14,14,OK,0.0,1.0,0.0
888,222.0,0,0,1,46,3,1.0,671,66,0,1,0.07,0.0534,300,2,0,NO_AGENTS,0.0,1.0,0.0
889,222.25,1,0,1,46,2,0.98,672,66,0,1,0.07,0.0534,300,13,13,OK,0.0,1.0,0.0
890,222.5,1,0,1,46,2,0.98,673,66,0,1,0.07,0.0534,300,13,13,OK,0.0,1.0,0.0
891,222.75,0,0,2,46,2,1.0,673,66,0,2,0.07,0.0534,300,1,0,NO_AGENTS,0.0,1.0,0.0
892,223.0,1,0,1,46,2,0.98,674,66,0,1,0.07,0.0534,300,13,13,OK,0.0,1.0,0.0
893,223.25,1,0,1,46,2,0.98,675,66,0,1,0.07,0.0534,300,13,13,OK,0.0,1.0,0.0
894,223.5,0,0,2,46,2,1.0,675,66,0,2,0.07,0.0534,300,1,0,NO_AGENTS,0.0,1.0,0.0
895,223.75,1,0,1,46,2,0.98,676,67,0,1,0.07,0.0534,300,13,13,OK,0.0,1.0,0.0
896,224.0,1,0,1,45,3,0.98,676,67,0,1,0.07,0.0534,300,13,13,OK,0.0,1.0,0.0
897,224.25,1,0,1,45,3,0.98,677,67,0,1,0.07,0.0534,300,13,13,OK,0.0,0.909,0.0
898,224.5,1,0,1,45,3,0.98,678,67,0,1,0.07,0.0534,300,13,13,OK,0.0,0.917,0.0
899,224.75,0,0,2,45,3,1.0,678,67,0,2,0.07,0.0534,300,1,0,NO_AGENTS,0.0,0.923,0.0
900,225.0,1,0,1,45,3,0.98,679,67,0,1,0.07,0.0534,300,13,13,OK,0.0,0.923,0.0
901,225.25,1,0,1,45,3,0.98,680,68,0,1,0.07,0.0534,300,13,13,OK,0.0,0.923,0.0
902,225.5,0,0,2,44,4,1.0,680,68,0,2,0.0733,0.0563,300,1,0,NO_AGENTS,0.0,0.929,0.0
903,225.75,0,0,1,45,4,1.0,680,69,0,1,0.0733,0.0563,300,2,0,NO_AGENTS,0.0,0.929,0.0
904,226.0,1,0,0,44,5,0.98,681,69,0,0,0.0733,0.0563,300,13,13,OK,0.0,0.929,0.0
905,226.25,0,0,1,44,5,1.0,681,69,0,1,0.0733,0.0563,300,2,0,NO_AGENTS,0.0,0.933,0.0
906,226.5,0,0,1,44,5,1.0,681,69,0,1,0.0733,0.0563,300,2,0,NO_AGENTS,0.0,0.933,0.0
907,226.75,1,0,0,44,5,0.98,682,69,0,0,0.0733,0.0563,300,13,13,OK,0.0,0.933,0.0
908,227.0,0,0,1,44,5,1.0,682,69,0,1,0.0733,0.0563,300,2,0,NO_AGENTS,0.0,0.938,0.0
909,227.25,0,0,1,44,5,1.0,682,69,0,1,0.0733,0.0563,300,2,0,NO_AGENTS,0.0,0.938,0.0
910,227.5,1,0,0,44,5,0.98,683,69,0,0,0.0733,0.0563,300,13,13,OK,0.0,0.938,0.0
911,227.75,0,0,1,44,5,1.0,683,69,0,1,0.0733,0.0563,300,2,0,NO_AGENTS,0.0,0.941,0.0
912,228.0,0,0,1,44,5,1.0,683,69,0,1,0.0733,0.0563,300,2,0,NO_AGENTS,0.0,0.941,0.0
913,228.25,2,0,0,44,4,0.96,685,70,0,0,0.0733,0.0563,300,24,24,OK,0.0,0.941,0.0
914,228.5,0,0,2,43,5,1.0,685,70,0,2,0.0767,0.0592,300,1,0,NO_AGENTS,0.0,0.947,0.0
915,228.75,0,0,2,43,5,1.0,685,70,0,2,0.0767,0.0592,300,1,0,NO_AGENTS,0.0,0.947,0.0
916,229.0,2,0,0,43,5,0.96,687,71,0,0,0.0767,0.0592,300,23,23,OK,0.0,0.947,0.0
