tick,sim_time,agents_available,agents_reserved,agents_dialing,agents_connected,agents_wrapup,utilization,calls_initiated_cum,calls_connected_cum,calls_abandoned_cum,ringing,p_answer_point,p_answer_lb,samples,requested,approved,reason_code,abandon_rate_5m,provider_a_health,provider_b_health
774,193.5,0,0,1,47,2,1.0,296,83,0,1,0.3347,0.2975,248,2,0,NO_AGENTS,0.0,0.889,0.0
775,193.75,0,0,1,47,2,1.0,296,83,0,1,0.3347,0.2975,248,2,0,NO_AGENTS,0.0,0.889,0.0
776,194.0,0,0,0,48,2,1.0,296,83,0,0,0.3347,0.2975,248,3,0,NO_AGENTS,0.0,0.889,0.0
777,194.25,0,0,0,48,2,1.0,296,84,0,0,0.3347,0.2975,248,3,0,NO_AGENTS,0.0,0.889,0.0
778,194.5,0,0,0,47,3,1.0,296,84,0,0,0.3373,0.3001,249,3,0,NO_AGENTS,0.0,0.889,0.0
779,194.75,0,0,0,47,3,1.0,296,85,0,0,0.3373,0.3001,249,3,0,NO_AGENTS,0.0,0.889,0.0
780,195.0,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
781,195.25,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
782,195.5,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
783,195.75,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
784,196.0,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
785,196.25,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
786,196.5,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
787,196.75,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
788,197.0,0,0,0,46,4,1.0,296,85,0,0,0.34,0.3028,250,3,0,NO_AGENTS,0.0,0.889,0.0
789,197.25,2,0,0,46,2,0.96,298,85,0,0,0.34,0.3028,250,8,8,OK,0.0,0.889,0.0
790,197.5,0,0,2,46,2,1.0,298,85,0,2,0.34,0.3028,250,1,0,NO_AGENTS,0.0,1.0,0.0
791,197.75,0,0,2,46,2,1.0,298,85,0,2,0.34,0.3028,250,1,0,NO_AGENTS,0.0,1.0,0.0
792,198.0,2,0,0,46,2,0.96,300,85,0,0,0.3373,0.3003,252,8,8,OK,0.0,1.0,0.0
793,198.25,0,0,2,46,2,1.0,300,85,0,2,0.3373,0.3003,252,1,0,NO_AGENTS,0.0,1.0,0.0
794,198.5,0,0,2,46,2,1.0,300,85,0,2,0.3373,0.3003,252,1,0,NO_AGENTS,0.0,1.0,0.0
795,198.75,2,0,0,46,2,0.96,302,85,0,0,0.3346,0.2979,254,8,8,OK,0.0,1.0,0.0
796,199.0,0,0,2,46,2,1.0,302,85,0,2,0.3346,0.2979,254,1,0,NO_AGENTS,0.0,1.0,0.0
797,199.25,0,0,2,46,2,1.0,302,85,0,2,0.3346,0.2979,254,1,0,NO_AGENTS,0.0,1.0,0.0
798,199.5,2,0,0,46,2,0.96,304,85,0,0,0.332,0.2955,256,8,8,OK,0.0,1.0,0.0
799,199.75,0,0,2,46,2,1.0,304,85,0,2,0.332,0.2955,256,1,0,NO_AGENTS,0.0,1.0,0.0
800,200.0,0,0,2,46,2,1.0,304,85,0,2,0.332,0.2955,256,1,0,NO_AGENTS,0.0,1.0,0.0
801,200.25,1,0,0,47,2,0.98,305,85,0,0,0.3307,0.2943,257,6,6,OK,0.0,1.0,0.0
802,200.5,0,0,1,47,2,1.0,305,85,0,1,0.3307,0.2943,257,2,0,NO_AGENTS,0.0,1.0,0.0
803,200.75,0,0,1,47,2,1.0,305,85,0,1,0.3307,0.2943,257,2,0,NO_AGENTS,0.0,1.0,0.0
804,201.0,0,0,0,48,2,1.0,305,85,0,0,0.3307,0.2943,257,3,0,NO_AGENTS,0.0,1.0,0.0
805,201.25,0,0,0,48,2,1.0,305,85,0,0,0.3307,0.2943,257,3,0,NO_AGENTS,0.0,1.0,0.0
806,201.5,0,0,0,48,2,1.0,305,85,0,0,0.3307,0.2943,257,3,0,NO_AGENTS,0.0,1.0,0.0
807,201.75,0,0,0,48,2,1.0,305,85,0,0,0.3307,0.2943,257,3,0,NO_AGENTS,0.0,1.0,0.0
808,202.0,0,0,0,48,2,1.0,305,86,0,0,0.3307,0.2943,257,3,0,NO_AGENTS,0.0,1.0,0.0
809,202.25,0,0,0,47,3,1.0,305,86,0,0,0.3333,0.2969,258,3,0,NO_AGENTS,0.0,1.0,0.0
810,202.5,0,0,0,47,3,1.0,305,86,0,0,0.3333,0.2969,258,3,0,NO_AGENTS,0.0,1.0,0.0
811,202.75,0,0,0,47,3,1.0,305,86,0,0,0.3333,0.2969,258,3,0,NO_AGENTS,0.0,1.0,0.0
812,203.0,0,0,0,47,3,1.0,305,86,0,0,0.3333,0.2969,258,3,0,NO_AGENTS,0.0,1.0,0.0
813,203.25,2,0,0,47,1,0.96,307,87,0,0,0.3333,0.2969,258,8,8,OK,0.0,1.0,0.0
814,203.5,0,0,2,46,2,1.0,307,87,0,2,0.3359,0.2994,259,1,0,NO_AGENTS,0.0,1.0,0.0
815,203.75,0,0,2,46,2,1.0,307,88,0,2,0.3359,0.2994,259,1,0,NO_AGENTS,0.0,1.0,0.0
816,204.0,2,0,0,45,3,0.96,309,88,0,0,0.3359,0.2996,262,8,8,OK,0.0,1.0,0.0
817,204.25,0,0,2,45,3,1.0,309,88,0,2,0.3359,0.2996,262,1,0,NO_AGENTS,0.0,1.0,0.0
818,204.5,0,0,2,45,3,1.0,309,88,0,2,0.3359,0.2996,262,1,0,NO_AGENTS,0.0,1.0,0.0
819,204.75,2,0,0,45,3,0.96,311,88,0,0,0.3333,0.2973,264,8,8,OK,0.0,1.0,0.0
820,205.0,0,0,2,45,3,1.0,311,88,0,2,0.3333,0.2973,264,1,0,NO_AGENTS,0.0,1.0,0.0
821,205.25,0,0,2,45,3,1.0,311,88,0,2,0.3333,0.2973,264,1,0,NO_AGENTS,0.0,1.0,0.0
822,205.5,1,0,0,46,3,0.98,312,88,0,0,0.3321,0.2961,265,5,5,OK,0.0,1.0,0.0
823,205.75,0,0,1,46,3,1.0,312,88,0,1,0.3321,0.2961,265,2,0,NO_AGENTS,0.0,1.0,0.0
824,206.0,0,0,1,46,3,1.0,312,88,0,1,0.3321,0.2961,265,2,0,NO_AGENTS,0.0,1.0,0.0
825,206.25,1,0,0,46,3,0.98,313,89,0,0,0.3308,0.295,266,5,5,OK,0.0,1.0,0.0
826,206.5,0,0,1,45,4,1.0,313,89,0,1,0.3333,0.2975,267,2,0,NO_AGENTS,0.0,1.0,0.0
827,206.75,0,0,1,45,4,1.0,313,89,0,1,0.3333,0.2975,267,2,0,NO_AGENTS,0.0,1.0,0.0
828,207.0,0,0,0,46,4,1.0,313,89,0,0,0.3333,0.2975,267,3,0,NO_AGENTS,0.0,1.0,0.0
829,207.25,0,0,0,46,4,1.0,313,90,0,0,0.3333,0.2975,267,3,0,NO_AGENTS,0.0,1.0,0.0
830,207.5,0,0,0,45,5,1.0,313,91,0,0,0.3358,0.2999,268,3,0,NO_AGENTS,0.0,1.0,0.0
831,207.75,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
832,208.0,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
833,208.25,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
834,208.5,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
835,208.75,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
836,209.0,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
837,209.25,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
838,209.5,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
839,209.75,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
840,210.0,0,0,0,44,6,1.0,313,91,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
841,210.25,0,0,0,44,6,1.0,313,92,0,0,0.3383,0.3024,269,2,0,NO_AGENTS,0.0,1.0,0.0
842,210.5,0,0,0,43,7,1.0,313,92,0,0,0.3407,0.3048,270,2,0,NO_AGENTS,0.0,1.0,0.0
843,210.75,0,0,0,43,7,1.0,313,92,0,0,0.3407,0.3048,270,2,0,NO_AGENTS,0.0,1.0,0.0
844,211.0,0,0,0,43,7,1.0,313,92,0,0,0.3407,0.3048,270,2,0,NO_AGENTS,0.0,1.0,0.0
845,211.25,1,0,0,43,6,0.98,314,92,0,0,0.3407,0.3048,270,5,5,OK,0.0,1.0,0.0
846,211.5,0,0,1,43,6,1.0,314,92,0,1,0.3407,0.3048,270,1,0,NO_AGENTS,0.0,1.0,0.0
847,211.75,0,0,1,43,6,1.0,314,92,0,1,0.3407,0.3048,270,1,0,NO_AGENTS,0.0,1.0,0.0
848,212.0,1,0,0,43,6,0.98,315,92,0,0,0.3395,0.3037,271,5,5,OK,0.0,1.0,0.0
849,212.25,2,0,1,43,4,0.96,317,92,0,1,0.3395,0.3037,271,7,7,OK,0.0,1.0,0.0
850,212.5,0,0,3,43,4,1.0,317,93,0,3,0.3395,0.3037,271,0,0,OK,0.0,1.0,0.0
851,212.75,1,0,2,42,5,0.98,318,93,0,2,0.3407,0.3049,273,3,3,OK,0.0,1.0,0.0
852,213.0,0,0,1,44,5,1.0,318,94,0,1,0.3407,0.3049,273,1,0,NO_AGENTS,0.0,1.0,0.0
853,213.25,0,0,1,43,6,1.0,318,94,0,1,0.3431,0.3073,274,1,0,NO_AGENTS,0.0,1.0,0.0
854,213.5,1,0,0,43,6,0.98,319,94,0,0,0.3418,0.3062,275,5,5,OK,0.0,1.0,0.0
855,213.75,0,0,1,43,6,1.0,319,94,0,1,0.3418,0.3062,275,1,0,NO_AGENTS,0.0,1.0,0.0
856,214.0,0,0,1,43,6,1.0,319,95,0,1,0.3418,0.3062,275,1,0,NO_AGENTS,0.0,1.0,0.0
857,214.25,1,0,0,42,7,0.98,320,95,0,0,0.343,0.3074,277,5,5,OK,0.0,1.0,0.0
858,214.5,0,0,1,42,7,1.0,320,95,0,1,0.343,0.3074,277,1,0,NO_AGENTS,0.0,1.0,0.0
859,214.75,0,0,1,42,7,1.0,320,96,0,1,0.343,0.3074,277,1,0,NO_AGENTS,0.0,1.0,0.0
860,215.0,1,0,0,41,8,0.98,321,96,0,0,0.3441,0.3086,279,5,5,OK,0.0,1.0,0.0
861,215.25,1,0,1,41,7,0.98,322,96,0,1,0.3441,0.3086,279,4,4,OK,0.0,1.0,0.0
862,215.5,0,0,2,41,7,1.0,322,97,0,2,0.3441,0.3086,279,0,0,OK,0.0,1.0,0.0
863,215.75,0,0,1,41,8,1.0,322,97,0,1,0.3464,0.311,280,1,0,NO_AGENTS,0.0,1.0,0.0
864,216.0,1,0,0,41,8,0.98,323,97,0,0,0.3452,0.3098,281,5,5,OK,0.0,1.0,0.0
865,216.25,2,0,1,41,6,0.96,325,97,0,1,0.3452,0.3098,281,6,6,OK,0.0,1.0,0.0
866,216.5,0,0,3,41,6,1.0,325,97,0,3,0.3452,0.3098,281,0,0,OK,0.0,1.0,0.0
867,216.75,1,0,2,41,6,0.98,326,97,0,2,0.344,0.3087,282,3,3,OK,0.0,1.0,0.0
868,217.0,2,0,1,41,6,0.96,328,97,0,1,0.3415,0.3065,284,6,6,OK,0.0,1.0,0.0
869,217.25,0,0,3,41,6,1.0,328,97,0,3,0.3415,0.3065,284,0,0,OK,0.0,1.0,0.0
870,217.5,0,0,2,42,6,1.0,328,97,0,2,0.3415,0.3065,284,0,0,OK,0.0,1.0,0.0
871,217.75,2,0,0,42,6,0.96,330,98,0,0,0.3392,0.3043,286,8,8,OK,0.0,1.0,0.0
872,218.0,0,0,2,41,7,1.0,330,98,0,2,0.3415,0.3066,287,0,0,OK,0.0,1.0,0.0
873,218.25,0,0,2,41,7,1.0,330,98,0,2,0.3415,0.3066,287,0,0,OK,0.0,1.0,0.0
874,218.5,1,0,0,42,7,0.98,331,98,0,0,0.3403,0.3055,288,5,5,OK,0.0,1.0,0.0
875,218.75,0,0,1,42,7,1.0,331,98,0,1,0.3403,0.3055,288,1,0,NO_AGENTS,0.0,1.0,0.0
876,219.0,0,0,1,42,7,1.0,331,98,0,1,0.3403,0.3055,288,1,0,NO_AGENTS,0.0,1.0,0.0
877,219.25,2,0,0,42,6,0.96,333,98,0,0,0.3391,0.3044,289,8,8,OK,0.0,1.0,0.0
878,219.5,0,0,2,42,6,1.0,333,98,0,2,0.3391,0.3044,289,0,0,OK,0.0,1.0,0.0
879,219.75,0,0,2,42,6,1.0,333,98,0,2,0.3391,0.3044,289,0,0,OK,0.0,1.0,0.0
880,220.0,1,0,0,43,6,0.98,334,98,0,0,0.3379,0.3033,290,5,5,OK,0.0,1.0,0.0
881,220.25,0,0,1,43,6,1.0,334,98,0,1,0.3379,0.3033,290,1,0,NO_AGENTS,0.0,1.0,0.0
882,220.5,0,0,1,43,6,1.0,334,98,0,1,0.3379,0.3033,290,1,0,NO_AGENTS,0.0,1.0,0.0
883,220.75,1,0,0,43,6,0.98,335,98,0,0,0.3368,0.3023,291,5,5,OK,0.0,1.0,0.0
884,221.0,0,0,1,43,6,1.0,335,98,0,1,0.3368,0.3023,291,1,0,NO_AGENTS,0.0,1.0,0.0
885,221.25,1,0,1,43,5,0.98,336,98,0,1,0.3368,0.3023,291,4,4,OK,0.0,1.0,0.0
886,221.5,0,0,1,44,5,1.0,336,98,0,1,0.3368,0.3023,291,1,0,NO_AGENTS,0.0,1.0,0.0
887,221.75,0,0,1,44,5,1.0,336,98,0,1,0.3368,0.3023,291,1,0,NO_AGENTS,0.0,1.0,0.0
888,222.0,0,0,0,45,5,1.0,336,98,0,0,0.3368,0.3023,291,2,0,NO_AGENTS,0.0,1.0,0.0
889,222.25,1,0,0,45,4,0.98,337,98,0,0,0.3368,0.3023,291,5,5,OK,0.0,1.0,0.0
890,222.5,0,0,1,45,4,1.0,337,98,0,1,0.3368,0.3023,291,1,0,NO_AGENTS,0.0,1.0,0.0
891,222.75,0,0,1,45,4,1.0,337,98,0,1,0.3368,0.3023,291,1,0,NO_AGENTS,0.0,1.0,0.0
892,223.0,1,0,0,45,4,0.98,338,99,0,0,0.3356,0.3012,292,5,5,OK,0.0,1.0,0.0
893,223.25,2,0,1,44,3,0.96,339,99,0,1,0.3379,0.3035,293,7,7,OK,0.0,1.0,0.0
894,223.5,1,0,2,44,3,0.98,340,99,0,2,0.3379,0.3035,293,3,3,OK,0.0,0.955,0.0
895,223.75,1,0,2,44,3,0.98,341,99,0,2,0.3367,0.3024,294,3,3,OK,0.0,0.957,0.0
896,224.0,0,0,2,45,3,1.0,341,99,0,2,0.3367,0.3024,294,0,0,OK,0.0,0.957,0.0
897,224.25,2,0,1,45,2,0.96,343,99,0,1,0.3356,0.3014,295,7,7,OK,0.0,0.957,0.0
898,224.5,0,0,2,46,2,1.0,343,100,0,2,0.3356,0.3014,295,1,0,NO_AGENTS,0.0,0.96,0.0
899,224.75,0,0,2,45,3,1.0,343,100,0,2,0.3378,0.3036,296,0,0,OK,0.0,0.96,0.0
900,225.0,1,0,0,46,3,0.98,344,100,0,0,0.3367,0.3025,297,5,5,OK,0.0,0.96,0.0
901,225.25,0,0,1,46,3,1.0,344,100,0,1,0.3367,0.3025,297,1,0,NO_AGENTS,0.0,0.96,0.0
902,225.5,0,0,1,46,3,1.0,344,100,0,1,0.3367,0.3025,297,1,0,NO_AGENTS,0.0,0.96,0.0
903,225.75,1,0,0,46,3,0.98,345,100,0,0,0.3356,0.3015,298,5,5,OK,0.0,0.96,0.0
904,226.0,0,0,1,46,3,1.0,345,100,0,1,0.3356,0.3015,298,1,0,NO_AGENTS,0.0,0.958,0.0
905,226.25,1,0,1,46,2,0.98,346,101,0,1,0.3356,0.3015,298,4,4,OK,0.0,0.958,0.0
906,226.5,1,0,1,45,3,0.98,347,101,0,1,0.3367,0.3027,300,4,4,OK,0.0,0.958,0.0
907,226.75,0,0,2,45,3,1.0,347,101,0,2,0.3367,0.3027,300,0,0,OK,0.0,0.957,0.0
908,227.0,0,0,1,46,3,1.0,347,101,0,1,0.3367,0.3027,300,1,0,NO_AGENTS,0.0,0.957,0.0
909,227.25,0,0,0,47,3,1.0,347,101,0,0,0.3367,0.3027,300,3,0,NO_AGENTS,0.0,0.957,0.0
910,227.5,0,0,0,47,3,1.0,347,101,0,0,0.3367,0.3027,300,3,0,NO_AGENTS,0.0,0.957,0.0
911,227.75,0,0,0,47,3,1.0,347,101,0,0,0.3367,0.3027,300,3,0,NO_AGENTS,0.0,0.957,0.0
912,228.0,0,0,0,47,3,1.0,347,101,0,0,0.3367,0.3027,300,3,0,NO_AGENTS,0.0,0.957,0.0
913,228.25,0,0,0,47,3,1.0,347,101,0,0,0.3367,0.3027,300,3,0,NO_AGENTS,0.0,0.957,0.0
914,228.5,0,0,0,47,3,1.0,347,101,0,0,0.3367,0.3027,300,3,0,NO_AGENTS,0.0,0.957,0.0
915,228.75,0,0,0,47,3,1.0,347,101,0,0,0.3367,0.3027,300,3,0,NO_AGENTS,0.0,0.957,0.0
916,229.0,0,0,0,47,3,1.0,347,102,0,0,0.3367,0.3027,300,3,0,NO_AGENTS,0.0,0.957,0.0
917,229.25,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
918,229.5,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
919,229.75,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
920,230.0,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
921,230.25,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
922,230.5,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
923,230.75,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
924,231.0,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
925,231.25,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
926,231.5,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
927,231.75,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
928,232.0,0,0,0,46,4,1.0,347,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.957,0.0
929,232.25,1,0,0,46,3,0.98,348,102,0,0,0.34,0.3059,300,5,5,OK,0.0,0.957,0.0
930,232.5,0,0,1,46,3,1.0,348,102,0,1,0.34,0.3059,300,1,0,NO_AGENTS,0.0,0.923,0.0
931,232.75,0,0,1,46,3,1.0,348,102,0,1,0.34,0.3059,300,1,0,NO_AGENTS,0.0,0.923,0.0
932,233.0,1,0,0,46,3,0.98,348,102,0,0,0.34,0.3059,300,5,5,OK,0.0,0.923,0.0
933,233.25,2,0,0,46,2,0.96,350,102,0,0,0.34,0.3059,300,8,8,OK,0.0,0.846,0.0
934,233.5,0,0,2,46,2,1.0,350,102,0,2,0.34,0.3059,300,0,0,OK,0.0,0.857,0.0
935,233.75,0,0,2,46,2,1.0,350,102,0,2,0.34,0.3059,300,0,0,OK,0.0,0.857,0.0
936,234.0,1,0,0,47,2,0.98,351,102,0,0,0.34,0.3059,300,5,5,OK,0.0,0.857,0.0
937,234.25,0,0,1,47,2,1.0,351,102,0,1,0.34,0.3059,300,1,0,NO_AGENTS,0.0,0.909,0.0
938,234.5,0,0,1,47,2,1.0,351,103,0,1,0.34,0.3059,300,1,0,NO_AGENTS,0.0,0.909,0.0
939,234.75,0,0,0,47,3,1.0,351,103,0,0,0.3433,0.3091,300,2,0,NO_AGENTS,0.0,0.909,0.0
940,235.0,0,0,0,47,3,1.0,351,103,0,0,0.3433,0.3091,300,2,0,NO_AGENTS,0.0,0.909,0.0
941,235.25,1,0,0,47,2,0.98,352,103,0,0,0.3433,0.3091,300,5,5,OK,0.0,0.909,0.0
942,235.5,0,0,1,47,2,1.0,352,103,0,1,0.3433,0.3091,300,1,0,NO_AGENTS,0.0,0.889,0.0
943,235.75,0,0,1,47,2,1.0,352,103,0,1,0.3433,0.3091,300,1,0,NO_AGENTS,0.0,0.889,0.0
944,236.0,0,0,0,48,2,1.0,352,103,0,0,0.3433,0.3091,300,2,0,NO_AGENTS,0.0,0.889,0.0
945,236.25,0,0,0,48,2,1.0,352,103,0,0,0.3433,0.3091,300,2,0,NO_AGENTS,0.0,0.889,0.0
946,236.5,0,0,0,48,2,1.0,352,103,0,0,0.3433,0.3091,300,2,0,NO_AGENTS,0.0,0.889,0.0
947,236.75,0,0,0,48,2,1.0,352,104,0,0,0.3433,0.3091,300,2,0,NO_AGENTS,0.0,0.889,0.0
948,237.0,0,0,0,47,3,1.0,352,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.889,0.0
949,237.25,0,0,0,47,3,1.0,352,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.889,0.0
950,237.5,0,0,0,47,3,1.0,352,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.889,0.0
951,237.75,0,0,0,47,3,1.0,352,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.889,0.0
952,238.0,0,0,0,47,3,1.0,352,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.889,0.0
953,238.25,1,0,0,47,2,0.98,353,104,0,0,0.3467,0.3124,300,5,5,OK,0.0,0.889,0.0
954,238.5,0,0,1,47,2,1.0,353,104,0,1,0.3467,0.3124,300,1,0,NO_AGENTS,0.0,0.857,0.0
955,238.75,0,0,1,47,2,1.0,353,104,0,1,0.3467,0.3124,300,1,0,NO_AGENTS,0.0,0.857,0.0
956,239.0,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
957,239.25,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
958,239.5,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
959,239.75,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
960,240.0,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
961,240.25,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
962,240.5,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
963,240.75,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
964,241.0,0,0,0,48,2,1.0,353,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
965,241.25,0,0,0,48,2,1.0,353,105,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.857,0.0
966,241.5,0,0,0,47,3,1.0,353,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,0.857,0.0
967,241.75,0,0,0,47,3,1.0,353,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,0.857,0.0
968,242.0,0,0,0,47,3,1.0,353,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,0.857,0.0
969,242.25,0,0,0,47,3,1.0,353,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,0.857,0.0
970,242.5,0,0,0,47,3,1.0,353,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,0.857,0.0
971,242.75,0,0,0,47,3,1.0,353,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,0.857,0.0
972,243.0,0,0,0,47,3,1.0,353,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,0.857,0.0
973,243.25,1,0,0,47,2,0.98,354,105,0,0,0.35,0.3156,300,5,5,OK,0.0,0.857,0.0
974,243.5,0,0,1,47,2,1.0,354,105,0,1,0.35,0.3156,300,1,0,NO_AGENTS,0.0,1.0,0.0
975,243.75,0,0,1,47,2,1.0,354,105,0,1,0.35,0.3156,300,1,0,NO_AGENTS,0.0,1.0,0.0
976,244.0,0,0,0,48,2,1.0,354,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
977,244.25,0,0,0,48,2,1.0,354,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
978,244.5,0,0,0,48,2,1.0,354,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
979,244.75,0,0,0,48,2,1.0,354,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
980,245.0,0,0,0,48,2,1.0,354,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
981,245.25,1,0,0,48,1,0.98,355,105,0,0,0.35,0.3156,300,5,5,OK,0.0,1.0,0.0
982,245.5,0,0,1,48,1,1.0,355,105,0,1,0.35,0.3156,300,1,0,NO_AGENTS,0.0,1.0,0.0
983,245.75,0,0,1,48,1,1.0,355,105,0,1,0.35,0.3156,300,1,0,NO_AGENTS,0.0,1.0,0.0
984,246.0,0,0,0,49,1,1.0,355,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
985,246.25,0,0,0,49,1,1.0,355,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
986,246.5,0,0,0,49,1,1.0,355,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
987,246.75,0,0,0,49,1,1.0,355,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
988,247.0,0,0,0,49,1,1.0,355,106,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
989,247.25,0,0,0,48,2,1.0,355,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
990,247.5,0,0,0,48,2,1.0,355,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
991,247.75,0,0,0,48,2,1.0,355,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
992,248.0,0,0,0,48,2,1.0,355,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
