tick,sim_time,agents_available,agents_reserved,agents_dialing,agents_connected,agents_wrapup,utilization,calls_initiated_cum,calls_connected_cum,calls_abandoned_cum,ringing,p_answer_point,p_answer_lb,samples,requested,approved,reason_code,abandon_rate_5m,provider_a_health,provider_b_health
1089,272.25,2,0,0,43,5,0.96,385,126,0,0,0.39,0.3546,300,2,2,OK,0.0,1.0,0.0
1090,272.5,0,0,2,43,5,1.0,385,126,0,2,0.39,0.3546,300,0,0,OK,0.0,1.0,0.0
1091,272.75,0,0,2,43,5,1.0,385,126,0,2,0.39,0.3546,300,0,0,OK,0.0,1.0,0.0
1092,273.0,2,0,0,43,5,0.96,387,126,0,0,0.39,0.3546,300,2,2,OK,0.0,1.0,0.0
1093,273.25,0,0,2,43,5,1.0,387,126,0,2,0.39,0.3546,300,0,0,OK,0.0,1.0,0.0
1094,273.5,0,0,2,43,5,1.0,387,126,0,2,0.39,0.3546,300,0,0,OK,0.0,1.0,0.0
1095,273.75,2,0,0,43,5,0.96,389,126,0,0,0.3833,0.3481,300,2,2,OK,0.0,1.0,0.0
1096,274.0,0,0,2,43,5,1.0,389,126,0,2,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1097,274.25,0,0,2,43,5,1.0,389,126,0,2,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1098,274.5,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1099,274.75,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1100,275.0,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1101,275.25,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1102,275.5,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1103,275.75,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1104,276.0,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1105,276.25,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1106,276.5,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1107,276.75,0,0,0,45,5,1.0,389,126,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1108,277.0,0,0,0,45,5,1.0,389,127,0,0,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1109,277.25,1,0,0,44,5,0.98,390,127,0,0,0.3867,0.3513,300,1,1,OK,0.0,1.0,0.0
1110,277.5,0,0,1,44,5,1.0,390,127,0,1,0.3867,0.3513,300,0,0,OK,0.0,1.0,0.0
1111,277.75,0,0,1,44,5,1.0,390,127,0,1,0.3867,0.3513,300,0,0,OK,0.0,1.0,0.0
1112,278.0,1,0,0,44,5,0.98,391,127,0,0,0.3867,0.3513,300,1,1,OK,0.0,1.0,0.0
1113,278.25,0,0,1,44,5,1.0,391,127,0,1,0.3867,0.3513,300,0,0,OK,0.0,1.0,0.0
1114,278.5,0,0,1,44,5,1.0,391,127,0,1,0.3867,0.3513,300,0,0,OK,0.0,1.0,0.0
1115,278.75,1,0,0,44,5,0.98,392,127,0,0,0.3833,0.3481,300,1,1,OK,0.0,1.0,0.0
1116,279.0,0,0,1,44,5,1.0,392,127,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1117,279.25,2,0,1,44,3,0.96,393,127,0,1,0.3833,0.3481,300,1,1,OK,0.0,1.0,0.0
1118,279.5,2,0,1,44,3,0.96,394,127,0,1,0.3833,0.3481,300,1,1,OK,0.0,1.0,0.0
1119,279.75,1,0,2,44,3,0.98,394,127,0,2,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1120,280.0,2,0,1,44,3,0.96,395,127,0,1,0.38,0.3448,300,1,1,OK,0.0,1.0,0.0
1121,280.25,4,0,1,44,1,0.92,398,128,0,1,0.38,0.3448,300,3,3,OK,0.0,1.0,0.0
1122,280.5,1,0,4,43,2,0.98,398,128,0,4,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1123,280.75,1,0,3,44,2,0.98,398,128,0,3,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1124,281.0,4,0,0,44,2,0.92,402,128,0,0,0.3767,0.3416,300,4,4,OK,0.0,1.0,0.0
1125,281.25,0,0,4,44,2,1.0,402,128,0,4,0.3767,0.3416,300,0,0,OK,0.0,1.0,0.0
1126,281.5,0,0,4,44,2,1.0,402,128,0,4,0.3767,0.3416,300,0,0,OK,0.0,1.0,0.0
1127,281.75,2,0,0,46,2,0.96,404,129,0,0,0.37,0.3351,300,2,2,OK,0.0,1.0,0.0
1128,282.0,0,0,2,45,3,1.0,404,129,0,2,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1129,282.25,0,0,2,45,3,1.0,404,129,0,2,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1130,282.5,1,0,0,46,3,0.98,405,129,0,0,0.37,0.3351,300,1,1,OK,0.0,1.0,0.0
1131,282.75,0,0,1,46,3,1.0,405,129,0,1,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1132,283.0,0,0,1,46,3,1.0,405,129,0,1,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1133,283.25,0,0,0,47,3,1.0,405,129,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1134,283.5,0,0,0,47,3,1.0,405,129,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1135,283.75,0,0,0,47,3,1.0,405,129,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1136,284.0,0,0,0,47,3,1.0,405,129,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1137,284.25,0,0,0,47,3,1.0,405,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1138,284.5,0,0,0,46,4,1.0,405,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1139,284.75,0,0,0,46,4,1.0,405,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1140,285.0,0,0,0,46,4,1.0,405,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1141,285.25,0,0,0,46,4,1.0,405,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1142,285.5,0,0,0,46,4,1.0,405,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1143,285.75,0,0,0,46,4,1.0,405,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1144,286.0,0,0,0,46,4,1.0,405,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1145,286.25,1,0,0,46,3,0.98,406,130,0,0,0.37,0.3351,300,1,1,OK,0.0,1.0,0.0
1146,286.5,0,0,1,46,3,1.0,406,130,0,1,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1147,286.75,0,0,1,46,3,1.0,406,130,0,1,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1148,287.0,0,0,0,47,3,1.0,406,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1149,287.25,0,0,0,47,3,1.0,406,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1150,287.5,0,0,0,47,3,1.0,406,130,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1151,287.75,0,0,0,47,3,1.0,406,131,0,0,0.37,0.3351,300,0,0,OK,0.0,1.0,0.0
1152,288.0,0,0,0,46,4,1.0,406,131,0,0,0.3733,0.3383,300,0,0,OK,0.0,1.0,0.0
1153,288.25,0,0,0,46,4,1.0,406,131,0,0,0.3733,0.3383,300,0,0,OK,0.0,1.0,0.0
1154,288.5,0,0,0,46,4,1.0,406,131,0,0,0.3733,0.3383,300,0,0,OK,0.0,1.0,0.0
1155,288.75,0,0,0,46,4,1.0,406,131,0,0,0.3733,0.3383,300,0,0,OK,0.0,1.0,0.0
1156,289.0,0,0,0,46,4,1.0,406,131,0,0,0.3733,0.3383,300,0,0,OK,0.0,1.0,0.0
1157,289.25,1,0,0,46,3,0.98,407,131,0,0,0.3733,0.3383,300,1,1,OK,0.0,1.0,0.0
1158,289.5,0,0,1,46,3,1.0,407,132,0,1,0.3733,0.3383,300,0,0,OK,0.0,1.0,0.0
1159,289.75,0,0,1,45,4,1.0,407,132,0,1,0.3767,0.3416,300,0,0,OK,0.0,1.0,0.0
1160,290.0,0,0,0,46,4,1.0,407,132,0,0,0.3767,0.3416,300,0,0,OK,0.0,1.0,0.0
1161,290.25,1,0,0,46,3,0.98,408,133,0,0,0.3767,0.3416,300,1,1,OK,0.0,1.0,0.0
1162,290.5,0,0,1,45,4,1.0,408,134,0,1,0.38,0.3448,300,0,0,OK,0.0,1.0,0.0
1163,290.75,0,0,1,44,5,1.0,408,134,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1164,291.0,1,0,0,44,5,0.98,409,134,0,0,0.3833,0.3481,300,1,1,OK,0.0,1.0,0.0
1165,291.25,0,0,1,44,5,1.0,409,134,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1166,291.5,0,0,1,44,5,1.0,409,134,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1167,291.75,1,0,0,44,5,0.98,410,135,0,0,0.3833,0.3481,300,1,1,OK,0.0,1.0,0.0
1168,292.0,0,0,1,43,6,1.0,410,135,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1169,292.25,0,0,1,43,6,1.0,410,135,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1170,292.5,1,0,0,43,6,0.98,411,135,0,0,0.3833,0.3481,300,1,1,OK,0.0,1.0,0.0
1171,292.75,0,0,1,43,6,1.0,411,136,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1172,293.0,0,0,1,42,7,1.0,411,136,0,1,0.3867,0.3513,300,0,0,OK,0.0,1.0,0.0
1173,293.25,1,0,0,43,6,0.98,412,136,0,0,0.3867,0.3513,300,1,1,OK,0.0,1.0,0.0
1174,293.5,0,0,1,43,6,1.0,412,136,0,1,0.3867,0.3513,300,0,0,OK,0.0,1.0,0.0
1175,293.75,0,0,1,43,6,1.0,412,136,0,1,0.3867,0.3513,300,0,0,OK,0.0,1.0,0.0
1176,294.0,1,0,0,43,6,0.98,413,136,0,0,0.3833,0.3481,300,1,1,OK,0.0,1.0,0.0
1177,294.25,0,0,1,43,6,1.0,413,136,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1178,294.5,0,0,1,43,6,1.0,413,136,0,1,0.3833,0.3481,300,0,0,OK,0.0,1.0,0.0
1179,294.75,1,0,0,43,6,0.98,413,136,0,0,0.3833,0.3481,300,1,1,OK,0.0,1.0,0.0
1180,295.0,1,0,0,43,6,0.98,414,137,0,0,0.3833,0.3481,300,1,1,OK,0.0,0.889,0.0
1181,295.25,0,0,1,42,7,1.0,414,137,0,1,0.3867,0.3513,300,0,0,OK,0.0,0.9,0.0
1182,295.5,0,0,1,42,7,1.0,414,137,0,1,0.3867,0.3513,300,0,0,OK,0.0,0.9,0.0
1183,295.75,1,0,0,42,7,0.98,415,137,0,0,0.3833,0.3481,300,1,1,OK,0.0,0.9,0.0
1184,296.0,0,0,1,42,7,1.0,415,137,0,1,0.3833,0.3481,300,0,0,OK,0.0,0.909,0.0
1185,296.25,1,0,1,42,6,0.98,415,138,0,1,0.3833,0.3481,300,0,0,OK,0.0,0.909,0.0
1186,296.5,1,0,0,42,7,0.98,416,138,0,0,0.3833,0.3481,300,1,1,OK,0.0,0.909,0.0
1187,296.75,0,0,1,42,7,1.0,416,138,0,1,0.3833,0.3481,300,0,0,OK,0.0,0.909,0.0
1188,297.0,0,0,1,42,7,1.0,416,138,0,1,0.3833,0.3481,300,0,0,OK,0.0,0.909,0.0
1189,297.25,1,0,0,42,7,0.98,417,138,0,0,0.3833,0.3481,300,1,1,OK,0.0,0.909,0.0
1190,297.5,0,0,1,42,7,1.0,417,138,0,1,0.3833,0.3481,300,0,0,OK,0.0,0.917,0.0
1191,297.75,0,0,1,42,7,1.0,417,138,0,1,0.3833,0.3481,300,0,0,OK,0.0,0.917,0.0
1192,298.0,0,0,0,43,7,1.0,417,138,0,0,0.3833,0.3481,300,0,0,OK,0.0,0.917,0.0
1193,298.25,1,0,0,43,6,0.98,418,138,0,0,0.3833,0.3481,300,1,1,OK,0.0,0.917,0.0
1194,298.5,0,0,1,43,6,1.0,418,138,0,1,0.3833,0.3481,300,0,0,OK,0.0,0.923,0.0
1195,298.75,0,0,1,43,6,1.0,418,138,0,1,0.3833,0.3481,300,0,0,OK,0.0,0.923,0.0
1196,299.0,0,0,0,44,6,1.0,418,138,0,0,0.3833,0.3481,300,0,0,OK,0.0,0.923,0.0
1197,299.25,2,0,0,44,4,0.96,420,139,0,0,0.3833,0.3481,300,2,2,OK,0.0,0.923,0.0
1198,299.5,0,0,2,43,5,1.0,420,139,0,2,0.3867,0.3513,300,0,0,OK,0.0,0.933,0.0
1199,299.75,0,0,2,43,5,1.0,420,140,0,2,0.3867,0.3513,300,0,0,OK,0.0,0.933,0.0
