tick,sim_time,agents_available,agents_reserved,agents_dialing,agents_connected,agents_wrapup,utilization,calls_initiated_cum,calls_connected_cum,calls_abandoned_cum,ringing,p_answer_point,p_answer_lb,samples,requested,approved,reason_code,abandon_rate_5m,provider_a_health,provider_b_health
775,193.75,0,0,0,47,2,1.0,300,84,0,0,0.332,0.2953,253,3,0,NO_AGENTS,0.0,1.0,0.0
776,194.0,0,0,0,47,2,1.0,300,84,0,0,0.332,0.2953,253,3,0,NO_AGENTS,0.0,1.0,0.0
777,194.25,0,0,0,47,2,1.0,300,85,0,0,0.332,0.2953,253,3,0,NO_AGENTS,0.0,1.0,0.0
778,194.5,0,0,0,46,3,1.0,300,85,0,0,0.3346,0.2979,254,3,0,NO_AGENTS,0.0,1.0,0.0
779,194.75,0,0,0,46,3,1.0,300,85,0,0,0.3346,0.2979,254,3,0,NO_AGENTS,0.0,1.0,0.0
780,195.0,0,0,0,46,3,1.0,300,85,0,0,0.3346,0.2979,254,3,0,NO_AGENTS,0.0,1.0,0.0
781,195.25,0,0,0,46,3,1.0,300,85,0,0,0.3346,0.2979,254,3,0,NO_AGENTS,0.0,1.0,0.0
782,195.5,0,0,0,46,3,1.0,300,86,0,0,0.3346,0.2979,254,3,0,NO_AGENTS,0.0,1.0,0.0
783,195.75,0,0,0,45,4,1.0,300,86,0,0,0.3373,0.3005,255,2,0,NO_AGENTS,0.0,1.0,0.0
784,196.0,0,0,0,45,4,1.0,300,86,0,0,0.3373,0.3005,255,2,0,NO_AGENTS,0.0,1.0,0.0
785,196.25,1,0,0,45,3,0.9796,301,86,0,0,0.3373,0.3005,255,5,5,OK,0.0,1.0,0.0
786,196.5,0,0,1,45,3,1.0,301,86,0,1,0.3373,0.3005,255,1,0,NO_AGENTS,0.0,1.0,0.0
787,196.75,0,0,1,45,3,1.0,301,86,0,1,0.3373,0.3005,255,1,0,NO_AGENTS,0.0,1.0,0.0
788,197.0,1,0,0,45,3,0.9796,302,86,0,0,0.3359,0.2993,256,5,5,OK,0.0,1.0,0.0
789,197.25,0,0,1,45,3,1.0,302,86,0,1,0.3359,0.2993,256,1,0,NO_AGENTS,0.0,1.0,0.0
790,197.5,0,0,1,45,3,1.0,302,86,0,1,0.3359,0.2993,256,1,0,NO_AGENTS,0.0,1.0,0.0
791,197.75,1,0,0,45,3,0.9796,303,86,0,0,0.3346,0.2981,257,5,5,OK,0.0,1.0,0.0
792,198.0,0,0,1,45,3,1.0,303,86,0,1,0.3346,0.2981,257,1,0,NO_AGENTS,0.0,1.0,0.0
793,198.25,1,0,1,45,2,0.9796,304,86,0,1,0.3346,0.2981,257,4,4,OK,0.0,1.0,0.0
794,198.5,1,0,1,45,2,0.9796,305,87,0,1,0.3333,0.2969,258,4,4,OK,0.0,1.0,0.0
795,198.75,0,0,2,44,3,1.0,305,87,0,2,0.3359,0.2994,259,0,0,OK,0.0,1.0,0.0
796,199.0,1,0,1,44,3,0.9796,306,87,0,1,0.3346,0.2983,260,4,4,OK,0.0,1.0,0.0
797,199.25,0,0,1,45,3,1.0,306,87,0,1,0.3346,0.2983,260,1,0,NO_AGENTS,0.0,1.0,0.0
798,199.5,0,0,1,45,3,1.0,306,87,0,1,0.3346,0.2983,260,1,0,NO_AGENTS,0.0,1.0,0.0
799,199.75,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
800,200.0,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
801,200.25,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
802,200.5,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
803,200.75,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
804,201.0,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
805,201.25,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
806,201.5,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
807,201.75,0,0,0,46,3,1.0,306,87,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
808,202.0,0,0,0,46,3,1.0,306,88,0,0,0.3346,0.2983,260,3,0,NO_AGENTS,0.0,1.0,0.0
809,202.25,0,0,0,45,4,1.0,306,88,0,0,0.3372,0.3008,261,2,0,NO_AGENTS,0.0,1.0,0.0
810,202.5,0,0,0,45,4,1.0,306,88,0,0,0.3372,0.3008,261,2,0,NO_AGENTS,0.0,1.0,0.0
811,202.75,0,0,0,45,4,1.0,306,88,0,0,0.3372,0.3008,261,2,0,NO_AGENTS,0.0,1.0,0.0
812,203.0,0,0,0,45,4,1.0,306,88,0,0,0.3372,0.3008,261,2,0,NO_AGENTS,0.0,1.0,0.0
813,203.25,1,0,0,45,3,0.9796,307,88,0,0,0.3372,0.3008,261,5,5,OK,0.0,1.0,0.0
814,203.5,0,0,1,45,3,1.0,307,88,0,1,0.3372,0.3008,261,1,0,NO_AGENTS,0.0,1.0,0.0
815,203.75,0,0,1,45,3,1.0,307,89,0,1,0.3372,0.3008,261,1,0,NO_AGENTS,0.0,1.0,0.0
816,204.0,1,0,0,44,4,0.9796,308,89,0,0,0.3384,0.3021,263,5,5,OK,0.0,1.0,0.0
817,204.25,1,0,1,44,3,0.9796,309,89,0,1,0.3384,0.3021,263,4,4,OK,0.0,1.0,0.0
818,204.5,0,0,2,44,3,1.0,309,89,0,2,0.3384,0.3021,263,0,0,OK,0.0,1.0,0.0
819,204.75,0,0,1,45,3,1.0,309,89,0,1,0.3384,0.3021,263,1,0,NO_AGENTS,0.0,1.0,0.0
820,205.0,1,0,0,45,3,0.9796,310,89,0,0,0.3371,0.3009,264,5,5,OK,0.0,1.0,0.0
821,205.25,0,0,1,45,3,1.0,310,89,0,1,0.3371,0.3009,264,1,0,NO_AGENTS,0.0,1.0,0.0
822,205.5,0,0,1,45,3,1.0,310,90,0,1,0.3371,0.3009,264,1,0,NO_AGENTS,0.0,1.0,0.0
823,205.75,1,0,0,44,4,0.9796,311,90,0,0,0.3383,0.3023,266,5,5,OK,0.0,1.0,0.0
824,206.0,0,0,1,44,4,1.0,311,90,0,1,0.3383,0.3023,266,1,0,NO_AGENTS,0.0,1.0,0.0
825,206.25,0,0,1,44,4,1.0,311,91,0,1,0.3383,0.3023,266,1,0,NO_AGENTS,0.0,1.0,0.0
826,206.5,0,0,0,44,5,1.0,311,91,0,0,0.3408,0.3047,267,2,0,NO_AGENTS,0.0,1.0,0.0
827,206.75,0,0,0,44,5,1.0,311,91,0,0,0.3408,0.3047,267,2,0,NO_AGENTS,0.0,1.0,0.0
828,207.0,0,0,0,44,5,1.0,311,91,0,0,0.3408,0.3047,267,2,0,NO_AGENTS,0.0,1.0,0.0
829,207.25,1,0,0,44,4,0.9796,312,92,0,0,0.3408,0.3047,267,5,5,OK,0.0,1.0,0.0
830,207.5,0,0,1,43,5,1.0,312,92,0,1,0.3433,0.3072,268,1,0,NO_AGENTS,0.0,1.0,0.0
831,207.75,0,0,1,43,5,1.0,312,92,0,1,0.3433,0.3072,268,1,0,NO_AGENTS,0.0,1.0,0.0
832,208.0,0,0,0,44,5,1.0,312,92,0,0,0.3433,0.3072,268,2,0,NO_AGENTS,0.0,1.0,0.0
833,208.25,0,0,0,44,5,1.0,312,92,0,0,0.3433,0.3072,268,2,0,NO_AGENTS,0.0,1.0,0.0
834,208.5,0,0,0,44,5,1.0,312,92,0,0,0.3433,0.3072,268,2,0,NO_AGENTS,0.0,1.0,0.0
835,208.75,0,0,0,44,5,1.0,312,92,0,0,0.3433,0.3072,268,2,0,NO_AGENTS,0.0,1.0,0.0
836,209.0,0,0,0,44,5,1.0,312,92,0,0,0.3433,0.3072,268,2,0,NO_AGENTS,0.0,1.0,0.0
837,209.25,0,0,0,44,5,1.0,312,92,0,0,0.3433,0.3072,268,2,0,NO_AGENTS,0.0,1.0,0.0
838,209.5,0,0,0,44,5,1.0,312,92,0,0,0.3433,0.3072,268,2,0,NO_AGENTS,0.0,1.0,0.0
839,209.75,0,0,0,44,5,1.0,312,93,0,0,0.3433,0.3072,268,2,0,NO_AGENTS,0.0,1.0,0.0
840,210.0,0,0,0,43,6,1.0,312,93,0,0,0.3457,0.3096,269,2,0,NO_AGENTS,0.0,1.0,0.0
841,210.25,0,0,0,43,6,1.0,312,93,0,0,0.3457,0.3096,269,2,0,NO_AGENTS,0.0,1.0,0.0
842,210.5,0,0,0,43,6,1.0,312,93,0,0,0.3457,0.3096,269,2,0,NO_AGENTS,0.0,1.0,0.0
843,210.75,0,0,0,43,6,1.0,312,93,0,0,0.3457,0.3096,269,2,0,NO_AGENTS,0.0,1.0,0.0
844,211.0,0,0,0,43,6,1.0,312,93,0,0,0.3457,0.3096,269,2,0,NO_AGENTS,0.0,1.0,0.0
845,211.25,1,0,0,43,5,0.9796,313,94,0,0,0.3457,0.3096,269,5,5,OK,0.0,1.0,0.0
846,211.5,0,0,1,42,6,1.0,313,94,0,1,0.3481,0.312,270,1,0,NO_AGENTS,0.0,1.0,0.0
847,211.75,0,0,1,42,6,1.0,313,94,0,1,0.3481,0.312,270,1,0,NO_AGENTS,0.0,1.0,0.0
848,212.0,0,0,0,43,6,1.0,313,94,0,0,0.3481,0.312,270,2,0,NO_AGENTS,0.0,1.0,0.0
849,212.25,1,0,0,43,5,0.9796,314,94,0,0,0.3481,0.312,270,5,5,OK,0.0,1.0,0.0
850,212.5,0,0,1,43,5,1.0,314,94,0,1,0.3481,0.312,270,1,0,NO_AGENTS,0.0,1.0,0.0
851,212.75,0,0,1,43,5,1.0,314,94,0,1,0.3481,0.312,270,1,0,NO_AGENTS,0.0,1.0,0.0
852,213.0,1,0,0,43,5,0.9796,315,94,0,0,0.3469,0.3108,271,5,5,OK,0.0,1.0,0.0
853,213.25,0,0,1,43,5,1.0,315,94,0,1,0.3469,0.3108,271,1,0,NO_AGENTS,0.0,1.0,0.0
854,213.5,0,0,1,43,5,1.0,315,95,0,1,0.3469,0.3108,271,1,0,NO_AGENTS,0.0,1.0,0.0
855,213.75,1,0,0,42,6,0.9796,316,95,0,0,0.348,0.312,273,5,5,OK,0.0,1.0,0.0
856,214.0,0,0,1,42,6,1.0,316,96,0,1,0.348,0.312,273,1,0,NO_AGENTS,0.0,1.0,0.0
857,214.25,1,0,1,41,6,0.9796,317,96,0,1,0.3504,0.3144,274,4,4,OK,0.0,1.0,0.0
858,214.5,0,0,1,42,6,1.0,317,96,0,1,0.3504,0.3144,274,1,0,NO_AGENTS,0.0,1.0,0.0
859,214.75,0,0,1,42,6,1.0,317,96,0,1,0.3504,0.3144,274,1,0,NO_AGENTS,0.0,1.0,0.0
860,215.0,1,0,0,42,6,0.9796,318,96,0,0,0.3491,0.3132,275,5,5,OK,0.0,1.0,0.0
861,215.25,1,0,1,42,5,0.9796,319,96,0,1,0.3491,0.3132,275,4,4,OK,0.0,1.0,0.0
862,215.5,0,0,2,42,5,1.0,319,97,0,2,0.3491,0.3132,275,0,0,OK,0.0,1.0,0.0
863,215.75,0,0,1,42,6,1.0,319,97,0,1,0.3514,0.3156,276,1,0,NO_AGENTS,0.0,1.0,0.0
864,216.0,1,0,0,42,6,0.9796,320,97,0,0,0.3502,0.3144,277,5,5,OK,0.0,1.0,0.0
865,216.25,1,0,1,42,5,0.9796,321,97,0,1,0.3502,0.3144,277,4,4,OK,0.0,1.0,0.0
866,216.5,0,0,2,42,5,1.0,321,97,0,2,0.3502,0.3144,277,0,0,OK,0.0,1.0,0.0
867,216.75,1,0,1,42,5,0.9796,321,97,0,1,0.3489,0.3133,278,4,4,OK,0.0,1.0,0.0
868,217.0,1,0,0,43,5,0.9796,322,97,0,0,0.3489,0.3133,278,5,5,OK,0.0,0.909,0.0
869,217.25,0,0,1,43,5,1.0,322,97,0,1,0.3489,0.3133,278,1,0,NO_AGENTS,0.0,0.917,0.0
870,217.5,0,0,1,43,5,1.0,322,98,0,1,0.3489,0.3133,278,1,0,NO_AGENTS,0.0,0.917,0.0
871,217.75,1,0,0,42,6,0.9796,323,98,0,0,0.35,0.3144,280,5,5,OK,0.0,0.917,0.0
872,218.0,0,0,1,42,6,1.0,323,98,0,1,0.35,0.3144,280,1,0,NO_AGENTS,0.0,0.917,0.0
873,218.25,1,0,1,42,5,0.9796,324,98,0,1,0.35,0.3144,280,4,4,OK,0.0,0.917,0.0
874,218.5,1,0,1,42,5,0.9796,325,98,0,1,0.3488,0.3133,281,4,4,OK,0.0,0.923,0.0
875,218.75,0,0,2,42,5,1.0,325,98,0,2,0.3488,0.3133,281,0,0,OK,0.0,0.929,0.0
876,219.0,0,0,1,43,5,1.0,325,98,0,1,0.3488,0.3133,281,1,0,NO_AGENTS,0.0,0.929,0.0
877,219.25,0,0,0,44,5,1.0,325,98,0,0,0.3488,0.3133,281,2,0,NO_AGENTS,0.0,0.929,0.0
878,219.5,0,0,0,44,5,1.0,325,98,0,0,0.3488,0.3133,281,2,0,NO_AGENTS,0.0,0.929,0.0
879,219.75,0,0,0,44,5,1.0,325,98,0,0,0.3488,0.3133,281,2,0,NO_AGENTS,0.0,0.929,0.0
880,220.0,0,0,0,44,5,1.0,325,98,0,0,0.3488,0.3133,281,2,0,NO_AGENTS,0.0,0.929,0.0
881,220.25,1,0,0,44,4,0.9796,326,98,0,0,0.3488,0.3133,281,5,5,OK,0.0,0.929,0.0
882,220.5,0,0,1,44,4,1.0,326,98,0,1,0.3488,0.3133,281,1,0,NO_AGENTS,0.0,0.933,0.0
883,220.75,0,0,1,44,4,1.0,326,98,0,1,0.3488,0.3133,281,1,0,NO_AGENTS,0.0,0.933,0.0
884,221.0,1,0,0,44,4,0.9796,327,98,0,0,0.3475,0.3122,282,5,5,OK,0.0,0.933,0.0
885,221.25,0,0,1,44,4,1.0,327,98,0,1,0.3475,0.3122,282,1,0,NO_AGENTS,0.0,0.938,0.0
886,221.5,0,0,1,44,4,1.0,327,98,0,1,0.3475,0.3122,282,1,0,NO_AGENTS,0.0,0.938,0.0
887,221.75,1,0,0,44,4,0.9796,328,98,0,0,0.3463,0.311,283,5,5,OK,0.0,0.938,0.0
888,222.0,0,0,1,44,4,1.0,328,98,0,1,0.3463,0.311,283,1,0,NO_AGENTS,0.0,0.938,0.0
889,222.25,1,0,1,44,3,0.9796,329,98,0,1,0.3463,0.311,283,4,4,OK,0.0,0.938,0.0
890,222.5,1,0,1,44,3,0.9796,330,98,0,1,0.3451,0.3099,284,4,4,OK,0.0,0.941,0.0
891,222.75,0,0,2,44,3,1.0,330,98,0,2,0.3451,0.3099,284,0,0,OK,0.0,0.941,0.0
892,223.0,1,0,1,44,3,0.9796,331,99,0,1,0.3439,0.3088,285,4,4,OK,0.0,0.941,0.0
893,223.25,1,0,1,44,3,0.9796,332,99,0,1,0.3462,0.3111,286,4,4,OK,0.0,0.944,0.0
894,223.5,0,0,2,44,3,1.0,332,99,0,2,0.3462,0.3111,286,0,0,OK,0.0,0.944,0.0
895,223.75,1,0,1,44,3,0.9796,332,99,0,1,0.3449,0.31,287,4,4,OK,0.0,0.944,0.0
896,224.0,2,0,0,44,3,0.9592,333,99,0,0,0.3438,0.3089,288,7,7,OK,0.0,0.895,0.0
897,224.25,2,0,1,44,2,0.9592,335,99,0,1,0.3438,0.3089,288,6,6,OK,0.0,0.85,0.0
898,224.5,0,0,3,44,2,1.0,335,99,0,3,0.3438,0.3089,288,0,0,OK,0.0,0.864,0.0
899,224.75,0,0,2,45,2,1.0,335,99,0,2,0.3438,0.3089,288,0,0,OK,0.0,0.864,0.0
900,225.0,1,0,0,46,2,0.9796,336,99,0,0,0.3426,0.3078,289,5,5,OK,0.0,0.864,0.0
901,225.25,0,0,1,46,2,1.0,336,100,0,1,0.3426,0.3078,289,1,0,NO_AGENTS,0.0,0.864,0.0
902,225.5,0,0,1,45,3,1.0,336,100,0,1,0.3448,0.31,290,1,0,NO_AGENTS,0.0,0.864,0.0
903,225.75,1,0,0,45,3,0.9796,337,100,0,0,0.3436,0.3089,291,5,5,OK,0.0,0.864,0.0
904,226.0,0,0,1,45,3,1.0,337,100,0,1,0.3436,0.3089,291,1,0,NO_AGENTS,0.0,0.857,0.0
905,226.25,1,0,1,45,2,0.9796,338,101,0,1,0.3436,0.3089,291,4,4,OK,0.0,0.857,0.0
906,226.5,1,0,1,44,3,0.9796,339,101,0,1,0.3447,0.3101,293,4,4,OK,0.0,0.857,0.0
907,226.75,0,0,2,44,3,1.0,339,101,0,2,0.3447,0.3101,293,0,0,OK,0.0,0.857,0.0
908,227.0,1,0,1,44,3,0.9796,340,102,0,1,0.3435,0.309,294,4,4,OK,0.0,0.857,0.0
909,227.25,1,0,1,43,4,0.9796,341,102,0,1,0.3446,0.3101,296,4,4,OK,0.0,0.905,0.0
910,227.5,0,0,2,43,4,1.0,341,102,0,2,0.3446,0.3101,296,0,0,OK,0.0,0.905,0.0
911,227.75,0,0,1,44,4,1.0,341,102,0,1,0.3446,0.3101,296,1,0,NO_AGENTS,0.0,0.905,0.0
912,228.0,1,0,0,44,4,0.9796,342,102,0,0,0.3434,0.3091,297,5,5,OK,0.0,0.905,0.0
913,228.25,0,0,1,44,4,1.0,342,102,0,1,0.3434,0.3091,297,1,0,NO_AGENTS,0.0,0.905,0.0
914,228.5,0,0,1,44,4,1.0,342,102,0,1,0.3434,0.3091,297,1,0,NO_AGENTS,0.0,0.905,0.0
915,228.75,1,0,0,44,4,0.9796,343,102,0,0,0.3423,0.308,298,5,5,OK,0.0,0.905,0.0
916,229.0,0,0,1,44,4,1.0,343,102,0,1,0.3423,0.308,298,1,0,NO_AGENTS,0.0,0.9,0.0
917,229.25,0,0,1,44,4,1.0,343,102,0,1,0.3423,0.308,298,1,0,NO_AGENTS,0.0,0.9,0.0
918,229.5,1,0,0,44,4,0.9796,344,102,0,0,0.3411,0.307,299,5,5,OK,0.0,0.9,0.0
919,229.75,0,0,1,44,4,1.0,344,102,0,1,0.3411,0.307,299,1,0,NO_AGENTS,0.0,0.905,0.0
920,230.0,0,0,1,44,4,1.0,344,102,0,1,0.3411,0.307,299,1,0,NO_AGENTS,0.0,0.905,0.0
921,230.25,1,0,0,44,4,0.9796,345,102,0,0,0.34,0.3059,300,5,5,OK,0.0,0.905,0.0
922,230.5,0,0,1,44,4,1.0,345,102,0,1,0.34,0.3059,300,1,0,NO_AGENTS,0.0,0.909,0.0
923,230.75,0,0,1,44,4,1.0,345,102,0,1,0.34,0.3059,300,1,0,NO_AGENTS,0.0,0.909,0.0
924,231.0,0,0,0,45,4,1.0,345,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.909,0.0
925,231.25,0,0,0,45,4,1.0,345,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.909,0.0
926,231.5,0,0,0,45,4,1.0,345,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.909,0.0
927,231.75,0,0,0,45,4,1.0,345,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.909,0.0
928,232.0,0,0,0,45,4,1.0,345,102,0,0,0.34,0.3059,300,2,0,NO_AGENTS,0.0,0.909,0.0
929,232.25,1,0,0,45,3,0.9796,346,102,0,0,0.34,0.3059,300,5,5,OK,0.0,0.909,0.0
930,232.5,0,0,1,45,3,1.0,346,103,0,1,0.34,0.3059,300,1,0,NO_AGENTS,0.0,0.9,0.0
931,232.75,0,0,1,44,4,1.0,346,103,0,1,0.3433,0.3091,300,1,0,NO_AGENTS,0.0,0.9,0.0
932,233.0,1,0,0,44,4,0.9796,347,103,0,0,0.3433,0.3091,300,5,5,OK,0.0,0.9,0.0
933,233.25,0,0,1,44,4,1.0,347,104,0,1,0.3433,0.3091,300,1,0,NO_AGENTS,0.0,0.895,0.0
934,233.5,0,0,1,43,5,1.0,347,104,0,1,0.3467,0.3124,300,1,0,NO_AGENTS,0.0,0.895,0.0
935,233.75,0,0,0,44,5,1.0,347,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.895,0.0
936,234.0,0,0,0,44,5,1.0,347,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,0.895,0.0
937,234.25,1,0,0,44,4,0.9796,348,104,0,0,0.3467,0.3124,300,5,5,OK,0.0,0.895,0.0
938,234.5,0,0,1,44,4,1.0,348,104,0,1,0.3467,0.3124,300,1,0,NO_AGENTS,0.0,1.0,0.0
939,234.75,0,0,1,44,4,1.0,348,104,0,1,0.3467,0.3124,300,1,0,NO_AGENTS,0.0,1.0,0.0
940,235.0,0,0,0,45,4,1.0,348,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,1.0,0.0
941,235.25,1,0,0,45,3,0.9796,349,104,0,0,0.3467,0.3124,300,5,5,OK,0.0,1.0,0.0
942,235.5,0,0,1,45,3,1.0,349,104,0,1,0.3467,0.3124,300,1,0,NO_AGENTS,0.0,1.0,0.0
943,235.75,0,0,1,45,3,1.0,349,104,0,1,0.3467,0.3124,300,1,0,NO_AGENTS,0.0,1.0,0.0
944,236.0,0,0,0,46,3,1.0,349,104,0,0,0.3467,0.3124,300,2,0,NO_AGENTS,0.0,1.0,0.0
945,236.25,1,0,0,46,2,0.9796,350,105,0,0,0.3467,0.3124,300,5,5,OK,0.0,1.0,0.0
946,236.5,0,0,1,45,3,1.0,350,105,0,1,0.35,0.3156,300,1,0,NO_AGENTS,0.0,1.0,0.0
947,236.75,0,0,1,45,3,1.0,350,105,0,1,0.35,0.3156,300,1,0,NO_AGENTS,0.0,1.0,0.0
948,237.0,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
949,237.25,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
950,237.5,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
951,237.75,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
952,238.0,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
953,238.25,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
954,238.5,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
955,238.75,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
956,239.0,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
957,239.25,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
958,239.5,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
959,239.75,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
960,240.0,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
961,240.25,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
962,240.5,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
963,240.75,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
964,241.0,0,0,0,46,3,1.0,350,105,0,0,0.35,0.3156,300,2,0,NO_AGENTS,0.0,1.0,0.0
965,241.25,1,0,0,46,2,0.9796,351,105,0,0,0.35,0.3156,300,5,5,OK,0.0,1.0,0.0
966,241.5,0,0,1,46,2,1.0,351,106,0,1,0.35,0.3156,300,1,0,NO_AGENTS,0.0,1.0,0.0
967,241.75,0,0,1,45,3,1.0,351,106,0,1,0.3533,0.3189,300,1,0,NO_AGENTS,0.0,1.0,0.0
968,242.0,1,0,0,45,3,0.9796,352,106,0,0,0.3533,0.3189,300,5,5,OK,0.0,1.0,0.0
969,242.25,1,0,1,45,2,0.9796,353,106,0,1,0.3533,0.3189,300,4,4,OK,0.0,1.0,0.0
970,242.5,0,0,2,45,2,1.0,353,106,0,2,0.3533,0.3189,300,0,0,OK,0.0,1.0,0.0
971,242.75,0,0,1,46,2,1.0,353,106,0,1,0.3533,0.3189,300,1,0,NO_AGENTS,0.0,1.0,0.0
972,243.0,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
973,243.25,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
974,243.5,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
975,243.75,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
976,244.0,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
977,244.25,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
978,244.5,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
979,244.75,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
980,245.0,0,0,0,47,2,1.0,353,106,0,0,0.3533,0.3189,300,2,0,NO_AGENTS,0.0,1.0,0.0
981,245.25,1,0,0,47,1,0.9796,354,107,0,0,0.3533,0.3189,300,5,5,OK,0.0,1.0,0.0
982,245.5,0,0,1,46,2,1.0,354,107,0,1,0.3567,0.3221,300,1,0,NO_AGENTS,0.0,1.0,0.0
983,245.75,0,0,1,46,2,1.0,354,108,0,1,0.3567,0.3221,300,1,0,NO_AGENTS,0.0,1.0,0.0
984,246.0,1,0,0,45,3,0.9796,355,108,0,0,0.36,0.3253,300,4,4,OK,0.0,1.0,0.0
985,246.25,0,0,1,45,3,1.0,355,108,0,1,0.36,0.3253,300,1,0,NO_AGENTS,0.0,1.0,0.0
986,246.5,0,0,1,45,3,1.0,355,108,0,1,0.36,0.3253,300,1,0,NO_AGENTS,0.0,1.0,0.0
987,246.75,1,0,0,45,3,0.9796,356,108,0,0,0.36,0.3253,300,4,4,OK,0.0,1.0,0.0
988,247.0,0,0,1,45,3,1.0,356,108,0,1,0.36,0.3253,300,1,0,NO_AGENTS,0.0,1.0,0.0
989,247.25,0,0,1,45,3,1.0,356,108,0,1,0.36,0.3253,300,1,0,NO_AGENTS,0.0,1.0,0.0
990,247.5,0,0,0,46,3,1.0,356,109,0,0,0.36,0.3253,300,2,0,NO_AGENTS,0.0,1.0,0.0
991,247.75,0,0,0,45,4,1.0,356,109,0,0,0.3633,0.3286,300,2,0,NO_AGENTS,0.0,1.0,0.0
992,248.0,0,0,0,45,4,1.0,356,109,0,0,0.3633,0.3286,300,2,0,NO_AGENTS,0.0,1.0,0.0
993,248.25,0,0,0,45,4,1.0,356,109,0,0,0.3633,0.3286,300,2,0,NO_AGENTS,0.0,1.0,0.0
